well_id,well_name,latitude,longitude,well_type,well_status,well_result,field_name,field_code,field_operator,field_result,block_name,block_area_sqkm
FRM-01-S3,FRM-01-S3,53.32438608,6.93754942,Hydrocarbon evaluation,Observing,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAV-15,WAV-15,52.68749387,6.23876798,Hydrocarbon development,Suspended,Gas,Wanneperveen,WAV,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAV-16,WAV-16,52.68754593,6.2392047,Hydrocarbon development,Suspended,Gas,Wanneperveen,WAV,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WWN-01-S2,WWN-01-S2,51.69666517,5.06474183,Hydrocarbon evaluation,Producing/Injecting,Gas,,,,,,
WAV-17-S1,WAV-17-S1,52.68781042,6.23911769,Hydrocarbon development,Producing/Injecting,Gas,Wanneperveen,WAV,Nederlandse Aardolie Maatschappij B.V.,Gas,,
ZVN-11,ZVN-11,53.19135149,6.8571677,Hydrocarbon development,Closed-in,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
ZVN-12,ZVN-12,53.19133209,6.85821448,Hydrocarbon development,Closed-in,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
ZWA-01,ZWA-01,52.66377878,5.05224468,Hydrocarbon exploration,Abandoned,Dry,,,,,,
ZWD-01,ZWD-01,53.11957554,6.94995328,Hydrocarbon evaluation,Observing,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
ZWD-KNZ-01,ZWD-KNZ-01,53.08989405,6.9354551,Salt exploration,Closed-in,Salt,,,,,,
ZWD-KNZ-02,ZWD-KNZ-02,53.08393444,6.93377849,Salt mining development,Producing/Injecting,Salt,,,,,,
ZWD-KNZ-03,ZWD-KNZ-03,53.08187157,6.93145222,Salt mining development,Producing/Injecting,Salt,,,,,,
ZWD-KNZ-04,ZWD-KNZ-04,53.08125191,6.93582713,Salt mining development,Producing/Injecting,Salt,,,,,,
ZWD-KNZ-05,ZWD-KNZ-05,53.08190188,6.92761436,Salt mining development,Producing/Injecting,Salt,,,,,,
ZWD-KNZ-06,ZWD-KNZ-06,53.08387056,6.92944377,Salt mining development,Producing/Injecting,Salt,,,,,,
ZWD-KNZ-07,ZWD-KNZ-07,53.08584449,6.93147014,Salt mining development,Producing/Injecting,Salt,,,,,,
ZWE-01,ZWE-01,52.77326925,6.70283895,Hydrocarbon exploration,Abandoned,Dry,,,,,,
ZWE-02,ZWE-02,52.78027804,6.72414633,Hydrocarbon exploration,Abandoned,Oil,Zweelo,ZWE,Nederlandse Aardolie Maatschappij B.V.,Olie,,
ZWE-03,ZWE-03,52.78027807,6.72407103,Hydrocarbon evaluation,Abandoned,Oil,Zweelo,ZWE,Nederlandse Aardolie Maatschappij B.V.,Olie,,
ZWO-01,ZWO-01,52.48882894,6.1827719,Hydrocarbon exploration,Abandoned,Dry,,,,,,
TUS-08,TUS-08,53.15403501,6.87258863,Hydrocarbon development,Closed-in,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
TUS-09,TUS-09,53.15473963,6.87461546,Hydrocarbon development,Closed-in,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
TUS-10,TUS-10,53.15410975,6.87467814,Hydrocarbon development,Closed-in,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
UHM-01-S1,UHM-01-S1,53.44897091,6.80686549,Hydrocarbon evaluation,Suspended,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
UHZ-01,UHZ-01,53.4312665,6.70567538,Hydrocarbon evaluation,Observing,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
URE-01,URE-01,53.10886099,6.20003148,Hydrocarbon exploration,Abandoned,Oil shows,,,,,,
URE-101-S1,URE-101-S1,53.11833304,6.16655181,Hydrocarbon exploration,Closed-in,Gas,Ureterp,URE,Nederlandse Aardolie Maatschappij B.V.,Gas,,
URE-102,URE-102,53.11837725,6.16610914,Hydrocarbon development,Closed-in,Gas,Ureterp,URE,Nederlandse Aardolie Maatschappij B.V.,Gas,,
URE-103,URE-103,53.11842318,6.16566649,Hydrocarbon evaluation,Abandoned,Dry,Ureterp,URE,Nederlandse Aardolie Maatschappij B.V.,Gas,,
URE-103-S1,URE-103-S1,53.11842318,6.16566649,Hydrocarbon evaluation,Abandoned,Dry,Ureterp,URE,Nederlandse Aardolie Maatschappij B.V.,Gas,,
TWR-064,TWR-064,52.24159588,6.80557756,Salt mining development,Abandoned,Salt,,,,,,
TWR-065,TWR-065,52.24178905,6.80693233,Salt mining development,Abandoned,Salt,,,,,,
TWR-066,TWR-066,52.23979774,6.80448357,Salt mining development,Abandoned,Salt,,,,,,
TWR-067,TWR-067,52.2391244,6.80441381,Salt mining development,Closed-in,Salt,,,,,,
TWR-068,TWR-068,52.23846003,6.8043458,Salt mining development,Abandoned,Salt,,,,,,
TWR-069,TWR-069,52.24220106,6.81123591,Salt mining development,Abandoned,Salt,,,,,,
TWR-071,TWR-071,52.24176612,6.81360879,Salt mining development,Abandoned,Salt,,,,,,
TWR-072,TWR-072,52.23972209,6.8100262,Salt mining development,Closed-in,Salt,,,,,,
TWR-073,TWR-073,52.23896456,6.81008105,Salt mining development,Closed-in,Salt,,,,,,
TWR-074,TWR-074,52.23822327,6.81013056,Salt mining development,Abandoned,Salt,,,,,,
TWR-075,TWR-075,52.2393481,6.81360743,Salt mining development,Closed-in,Salt,,,,,,
TWR-076,TWR-076,52.23940032,6.81501329,Salt mining development,Closed-in,Salt,,,,,,
TWR-077,TWR-077,52.23996496,6.81596852,Salt mining development,Abandoned,Salt,,,,,,
TWR-078,TWR-078,52.23251864,6.80281856,Salt mining development,Abandoned,Salt,,,,,,
TWR-079,TWR-079,52.23250504,6.80155324,Salt mining development,Abandoned,Salt,,,,,,
TWR-082,TWR-082,52.23547579,6.80448651,Salt mining development,Closed-in,Salt,,,,,,
TWR-083,TWR-083,52.23502549,6.80448242,Salt mining development,Abandoned,Salt,,,,,,
TWR-084,TWR-084,52.23266708,6.80640276,Salt mining development,Abandoned,Salt,,,,,,
TWR-085,TWR-085,52.23271619,6.8058319,Salt mining development,Abandoned,Salt,,,,,,
TWR-086,TWR-086,52.23237837,6.7979405,Salt mining development,Abandoned,Salt,,,,,,
TWR-087,TWR-087,52.23205047,6.79762267,Salt mining development,Abandoned,Salt,,,,,,
TWR-088,TWR-088,52.23412793,6.79014429,Salt mining development,Abandoned,Salt,,,,,,
TWR-089,TWR-089,52.23402352,6.79060949,Salt mining development,Abandoned,Salt,,,,,,
TWR-090,TWR-090,52.2352891,6.788648,Salt mining development,Closed-in,Salt,,,,,,
TWR-091,TWR-091,52.23994058,6.79532348,Salt mining development,Closed-in,Salt,,,,,,
TWR-092,TWR-092,52.23723017,6.7862684,Salt mining development,Abandoned,Salt,,,,,,
TWR-093,TWR-093,52.23701089,6.78603603,Salt mining development,Abandoned,Salt,,,,,,
TWR-094,TWR-094,52.23827934,6.78443309,Salt mining development,Abandoned,Salt,,,,,,
TWR-095,TWR-095,52.2379927,6.78427182,Salt mining development,Abandoned,Salt,,,,,,
TWR-096,TWR-096,52.23659569,6.78352226,Salt mining development,Abandoned,Salt,,,,,,
SCH-105,SCH-105,52.65325048,6.83642893,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-105,SCH-105,52.65325048,6.83642893,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-106,SCH-106,52.65226578,6.84272212,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-106,SCH-106,52.65226578,6.84272212,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-107,SCH-107,52.64612913,7.05271884,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-108,SCH-108,52.65217555,6.82947668,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-108,SCH-108,52.65217555,6.82947668,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-109,SCH-109,52.65310268,7.05356892,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-110,SCH-110,52.65084168,6.84817281,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-110,SCH-110,52.65084168,6.84817281,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-111,SCH-111,52.643944,7.05470491,Hydrocarbon development,Abandoned,Dry,,,,,,
SCH-112,SCH-112,52.65073504,6.8524552,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-112,SCH-112,52.65073504,6.8524552,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-113,SCH-113,52.65080402,6.9245653,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-114,SCH-114,52.6763481,6.87302141,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-114,SCH-114,52.6763481,6.87302141,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-115,SCH-115,52.65124593,6.86419219,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-115,SCH-115,52.65124593,6.86419219,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-116,SCH-116,52.68203608,6.84555718,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-116,SCH-116,52.68203608,6.84555718,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-117,SCH-117,52.65325008,6.86854571,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-117,SCH-117,52.65325008,6.86854571,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-118,SCH-118,52.6536622,6.83140252,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-118,SCH-118,52.6536622,6.83140252,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-120,SCH-120,52.67918323,6.90263566,Hydrocarbon development by injection,Abandoned,Water,,,,,,
SCH-120-S1,SCH-120-S1,52.67918323,6.90263566,Hydrocarbon development by injection,Abandoned,Water,,,,,,
SCH-121-S1,SCH-121-S1,52.68349241,6.81516763,Hydrocarbon development,Abandoned,Dry,,,,,,
SCH-122,SCH-122,52.67234361,6.91453949,Hydrocarbon development by injection,Abandoned,Oil,,,,,,
SCH-1220,SCH-1220,52.67238068,6.91445206,Hydrocarbon development,Abandoned,Technical failure,,,,,,
SCH-123,SCH-123,52.64955682,7.04865135,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-124,SCH-124,52.6511169,7.0515037,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-125,SCH-125,52.64798213,7.0513407,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-126,SCH-126,52.65615475,6.82002926,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-127,SCH-127,52.65421069,6.82768115,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-127,SCH-127,52.65421069,6.82768115,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-104,SCH-104,52.64941331,7.05312405,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-127-S1,SCH-127-S1,52.65421069,6.82768115,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-127-S1,SCH-127-S1,52.65421069,6.82768115,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-128,SCH-128,52.65169562,6.82606169,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-128,SCH-128,52.65169562,6.82606169,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-129,SCH-129,52.67989027,6.87223909,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-129,SCH-129,52.67989027,6.87223909,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-130,SCH-130,52.65667347,6.93495489,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-131,SCH-131,52.66247437,6.87627771,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-131,SCH-131,52.66247437,6.87627771,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-132,SCH-132,52.68515326,6.84935834,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-132,SCH-132,52.68515326,6.84935834,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-133-S1,SCH-133-S1,52.65326262,6.96535598,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-133,SCH-133,52.65326262,6.96535598,Hydrocarbon development,Abandoned,Technical failure,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-134,SCH-134,52.68158734,6.85135454,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-134,SCH-134,52.68158734,6.85135454,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
GRK-01,GRK-01,53.27660102,6.3138422,Hydrocarbon exploration,Plugged back and sidetracked,Technical failure,Grijpskerk,GRK,Nederlandse Aardolie Maatschappij B.V.,Gas,,
GRK-01-S1,GRK-01-S1,53.27660102,6.3138422,Hydrocarbon exploration,Producing/Injecting,Gas,Grijpskerk,GRK,Nederlandse Aardolie Maatschappij B.V.,Gas,,
CLDV-01-S1,CLDV-01-S1,52.60130858,6.58060526,Hydrocarbon exploration,Closed-in,Gas,Hardenberg,HBG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
CLDV-01-S1,CLDV-01-S1,52.60130858,6.58060526,Hydrocarbon exploration,Closed-in,Gas,Collendoornerveen,CLDV,Nederlandse Aardolie Maatschappij B.V.,Gas,,
BGM-08,BGM-08,52.65054778,4.71580288,Hydrocarbon development,Suspended,Gas,Bergermeer,BGM,TAQA Onshore B.V.,Gas,,
NOR-04,NOR-04,53.111169,6.40350512,Hydrocarbon development,Suspended,Gas,Norg,NOR,Nederlandse Aardolie Maatschappij B.V.,Gas,,
TID-OBS,TID-OBS,53.19412734,6.01367939,Observation,Observing,Dry,Tietjerksteradeel,TID,Vermilion Energy Netherlands B.V.,Gas,,
VRS-05,VRS-05,53.07813544,6.55956399,Hydrocarbon development,Plugged back and sidetracked,Technical failure,,,,,,
OPK-02,OPK-02,53.11184787,6.9958354,Hydrocarbon evaluation,Abandoned,Technical failure,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
OPK-02-S1,OPK-02-S1,53.11184787,6.9958354,Hydrocarbon evaluation,Abandoned,Gas,Groningen,GRO,Nederlandse Aardolie Maatschappij B.V.,Gas,,
VRS-202,VRS-202,53.07813544,6.55956399,Hydrocarbon development,Producing/Injecting,Gas,,,,,,
SPKO-01,SPKO-01,51.84232395,4.36221291,Hydrocarbon exploration,Plugged back and sidetracked,Technical failure,,,,,,
SPKO-01-S1,SPKO-01-S1,51.84232395,4.36221291,Hydrocarbon exploration,Suspended,Oil and gas,,,,,,
TRN-01,TRN-01,53.38533237,5.96584462,Hydrocarbon exploration,Suspended,Gas,,,,,,
WED-03,WED-03,51.79107168,4.83824939,Hydrocarbon exploration,Abandoned,Gas,Werkendam,WED,Nederlandse Aardolie Maatschappij B.V.,Olie,,
DKK-03,DKK-03,53.01046163,6.21559562,Hydrocarbon exploration,Abandoned,Gas,Donkerbroek-Main,DKK,Kistos NL1 B.V.,Gas,,
AND-06,AND-06,51.76309043,5.07427867,Hydrocarbon exploration,Suspended,Gas,,,,,,
GWD-01,GWD-01,51.75306466,5.36272702,Hydrocarbon exploration,Abandoned,Dry,,,,,,
GWD-01-S1,GWD-01-S1,51.75306466,5.36272702,Hydrocarbon exploration,Abandoned,Dry,,,,,,
WWS-01-S1,WWS-01-S1,51.62251244,5.09036128,Hydrocarbon exploration,Producing/Injecting,Oil and gas,Loon op Zand,LOZ,Vermilion Energy Netherlands B.V.,Gas,,
SCH-594,SCH-594,52.65497209,6.90447628,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-594,SCH-594,52.65497209,6.90447628,Hydrocarbon development,Abandoned,Oil,Schoonebeek Gas,SCHG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
NOR-05,NOR-05,53.09294068,6.42926771,Hydrocarbon development,Producing/Injecting,Gas,Norg,NOR,Nederlandse Aardolie Maatschappij B.V.,Gas,,
SCH-596,SCH-596,52.66029633,6.90423138,Hydrocarbon development,Abandoned,Technical failure,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
SCH-596-S1,SCH-596-S1,52.66029633,6.90423138,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
IJS-44-S4,IJS-44-S4,51.88706072,4.55283656,Hydrocarbon development,Abandoned,Oil and gas,IJsselmonde,IJS,Nederlandse Aardolie Maatschappij B.V.,Olie en Gas,,
SCH-595,SCH-595,52.66023344,6.90422921,Hydrocarbon development,Abandoned,Oil,Schoonebeek Olie,SCHO,Nederlandse Aardolie Maatschappij B.V.,Olie,,
AKM-17,AKM-17,53.09631128,5.82674706,Hydrocarbon evaluation,Abandoned,Gas shows,,,,,,
URE-201,URE-201,53.10007876,6.18736181,Hydrocarbon evaluation,Plugged back and sidetracked,Gas,Ureterp,URE,Nederlandse Aardolie Maatschappij B.V.,Gas,,
URE-201-S1,URE-201-S1,53.10007876,6.18736181,Hydrocarbon development,Producing/Injecting,Gas,Ureterp,URE,Nederlandse Aardolie Maatschappij B.V.,Gas,,
URS-01,URS-01,52.634516,4.8837452,Hydrocarbon exploration,Abandoned,Dry,,,,,,
USQ-01,USQ-01,53.4249294,6.62132847,Hydrocarbon exploration,Suspended,Gas,Usquert,USQ,Nederlandse Aardolie Maatschappij B.V.,Gas,,
USQ-OBS,USQ-OBS,53.42498101,6.62227276,Observation,Abandoned,Dry,Usquert,USQ,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-02,WAS-02,52.10016754,4.36420077,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-02,WAS-02,52.10016754,4.36420077,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-02-S1,WAS-02-S1,52.10016754,4.36420077,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-02-S1,WAS-02-S1,52.10016754,4.36420077,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-03,WAS-03,52.09887719,4.35640727,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-04,WAS-04,52.09728607,4.36984186,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-04,WAS-04,52.09728607,4.36984186,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-04-S1,WAS-04-S1,52.09728607,4.36984186,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-04-S1,WAS-04-S1,52.09728607,4.36984186,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-05,WAS-05,52.10335317,4.36255142,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-05,WAS-05,52.10335317,4.36255142,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-06,WAS-06,52.10341557,4.3624916,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-06,WAS-06,52.10341557,4.3624916,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-06-S1,WAS-06-S1,52.10341557,4.3624916,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-06-S1,WAS-06-S1,52.10341557,4.3624916,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-07,WAS-07,52.10010514,4.36426058,Hydrocarbon development,Abandoned,Technical failure,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-07,WAS-07,52.10010514,4.36426058,Hydrocarbon development,Abandoned,Technical failure,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-08,WAS-08,52.10022095,4.36414116,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-08,WAS-08,52.10022095,4.36414116,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-08-S1,WAS-08-S1,52.10022095,4.36414116,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-08-S1,WAS-08-S1,52.10022095,4.36414116,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-09,WAS-09,52.0988239,4.35648148,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-09-S1,WAS-09-S1,52.0988239,4.35648148,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-10,WAS-10,52.10027424,4.36406696,Hydrocarbon development,Abandoned,Dry,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-10,WAS-10,52.10027424,4.36406696,Hydrocarbon development,Abandoned,Dry,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-10-S3,WAS-10-S3,52.10027424,4.36406696,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-10-S3,WAS-10-S3,52.10027424,4.36406696,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-12,WAS-12,52.10005185,4.36433477,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-12,WAS-12,52.10005185,4.36433477,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-13,WAS-13,52.10346898,4.36243199,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-13,WAS-13,52.10346898,4.36243199,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-14,WAS-14,52.10352239,4.36237238,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
WAS-14,WAS-14,52.10352239,4.36237238,Hydrocarbon development,Abandoned,Oil,Wassenaar-Diep,WASD,Nederlandse Aardolie Maatschappij B.V.,Gas,,
WAS-15,WAS-15,52.10357581,4.36231277,Hydrocarbon development,Abandoned,Oil,Wassenaar,WAS,Nederlandse Aardolie Maatschappij B.V.,Olie,,
